51694
5205
445
3011
1518
13120
183855
22898
26205
41543
19358
48986
148924
35270
75766
9552
34313
72302
37366
17528
127876
72824
90663
225584
385944
44325
51248
52298
100051
13741
10363
54173
64859
39833
208907
87210
259564
191458
100423
19571
24932
127796
48815
94893
43398
35061
68087
127760
146515
77646
31713
432412
168526
74516
96702
25182
33994
83222
35180
30994
110927
232561
34106
162266
218569
95889
32535
26275
40210
4077
51296
