0.277619488567562;0.00231497969940879;0;7.12301445971935e-05;0;0.00131775767504808;0.0690220101146805;0.00135337274734668;0.0010684521689579;0;0.000605456229076145;0.0255003917657953;0.0308070375382862;0.000783531590569129;0.00142460289194387;0.00149583303654106;0.00612579243535864;0.000427380867583161;0;0;0.00274236056699195;3.56150722985968e-05;0.000641071301374742;0.0172376949925208;0.00698055417052497;7.12301445971935e-05;7.12301445971935e-05;0.00178075361492984;0.0285632879834746;0;0.00427380867583161;0.029061898995655;0.000712301445971935;0;0.0263551535009616;0.00366835244675547;0.102144027352376;0.0558800484364983;0.00388204288054705;3.56150722985968e-05;7.12301445971935e-05;0.00299166607308213;0;0;0.000320535650687371;0;0.00267113042239476;0.000498611012180355;0.0235771778616711;0.0170596196310278;0;0.0137118028349598;0.00292043592848493;0.00908184343614218;0;3.56150722985968e-05;0.0384998931547831;0.0610798489920934;0.101289265617209;0.000142460289194387;0.00922430372533656;0.00869007764085761;0;0.000605456229076145;0.000641071301374742;0;0;0;0.00238620984400598;0;0.000427380867583161
0.0175438596491228;0.368895211000474;0;0;0;0;0;0;0;0.00142247510668563;0.00189663347558084;0.0379326695116169;0.00331910858226648;0;0.00331910858226648;0;0.0118539592223803;0.000948316737790422;0;0;0.00616405879563774;0;0.000948316737790422;0.0578473210052157;0.00189663347558084;0;0.000474158368895211;0.00379326695116169;0.00379326695116169;0;0.000474158368895211;0.00711237553342816;0.000474158368895211;0;0.0592697961119014;0.00900900900900901;0.155998103366524;0.0232337600758653;0.0118539592223803;0;0.000474158368895211;0.00142247510668563;0.000474158368895211;0.000474158368895211;0.00237079184447605;0;0.00711237553342816;0.000948316737790422;0.024656235182551;0.00711237553342816;0;0.00616405879563774;0.00189663347558084;0.00379326695116169;0;0.00142247510668563;0;0.0327169274537696;0.0568990042674253;0.000474158368895211;0.0251303935514462;0.0341394025604552;0;0;0;0;0;0;0.00237079184447605;0;0.000474158368895211
0;0;0.0818181818181818;0;0;0;0;0.0545454545454545;0.00909090909090909;0.0454545454545455;0.00909090909090909;0.0545454545454545;0.00909090909090909;0;0;0;0;0;0;0;0.0272727272727273;0;0;0;0;0;0;0.00909090909090909;0.0727272727272727;0;0.00909090909090909;0.0272727272727273;0.00909090909090909;0;0.0545454545454545;0;0.209090909090909;0.109090909090909;0;0.00909090909090909;0;0.0545454545454545;0;0;0;0;0;0;0.0454545454545455;0.00909090909090909;0;0.00909090909090909;0.00909090909090909;0;0;0.00909090909090909;0;0;0.0181818181818182;0;0.00909090909090909;0.0181818181818182;0;0;0;0;0;0;0.0181818181818182;0;0
0;0;0;0.137550783517121;0;0.0208937899013349;0;0.00116076610562972;0.0237957051654092;0.00232153221125943;0.00348229831688915;0;0.00928612884503772;0;0.00232153221125943;0;0;0.00870574579222287;0;0;0.0423679628554846;0;0;0.00522344747533372;0;0;0.00116076610562972;0.26407428903076;0.094022054556007;0.00116076610562972;0.012188044109112;0.0197330237957052;0.00290191526407429;0;0.0882182240278584;0.004062681369704;0.0371445153801509;0.012188044109112;0.0110272780034823;0.00116076610562972;0.00116076610562972;0;0.00348229831688915;0;0.00290191526407429;0;0.0435287289611143;0.00696459663377829;0.0133488102147417;0.00696459663377829;0;0.004062681369704;0.016250725478816;0.0208937899013349;0;0.00232153221125943;0.004062681369704;0.00522344747533372;0.0191526407428903;0;0.0197330237957052;0;0;0;0;0;0;0;0.0197330237957052;0;0.004062681369704
0;0.0125673249551167;0;0;0;0.263913824057451;0;0.00179533213644524;0.00179533213644524;0.00538599640933573;0.00538599640933573;0.0125673249551167;0;0;0.00179533213644524;0;0;0.0125673249551167;0;0.00179533213644524;0.0305206463195691;0;0.00179533213644524;0.0269299820466786;0;0;0.00179533213644524;0.0646319569120287;0.0736086175942549;0;0;0;0;0;0;0;0.0323159784560144;0.00359066427289048;0.0341113105924596;0.00179533213644524;0.00359066427289048;0;0;0;0;0;0.0251346499102334;0.0233393177737881;0.0323159784560144;0.0125673249551167;0;0;0.0915619389587073;0.0610412926391382;0;0.00179533213644524;0.0394973070017953;0.0125673249551167;0.0251346499102334;0;0.0377019748653501;0.0341113105924596;0;0;0;0;0;0;0.00359066427289048;0;0.00538599640933573
0;0.007511139401655;0;0;0.000127307447485678;0.305283259070656;0.00101845957988542;0.00063653723742839;0.00394653087205602;0.0168045830681095;0.00241884150222788;0.0276257161043921;0.0376830044557607;0.000891152132399745;0.00063653723742839;0;0;0.00445576066199873;0;0.000254614894971356;0.0127307447485678;0.00063653723742839;0.00140038192234246;0.00840229153405474;0.000381922342457034;0;0.000254614894971356;0.0160407383831954;0.0487587523870146;0.0235518777848504;0.00623806492679822;0.0532145130490134;0.000509229789942712;0;0.0253341820496499;0.0106938255887969;0.052196053469128;0.0171865054105665;0.0322087842138765;0.0034373010821133;0.00165499681731381;0.00942075111394017;0.00929344366645449;0.000381922342457034;0.00063653723742839;0.000254614894971356;0.00560152768936983;0.0100572883513686;0.0138765117759389;0.0164226607256525;0;0.00471037555697008;0.0133672819859962;0.0465945257797581;0;0.0141311266709103;0.000509229789942712;0.019350732017823;0.0124761298535964;0.000127307447485678;0.0473583704646722;0.0432845321451305;0;0.000127307447485678;0.000127307447485678;0;0;0;0.00547422024188415;0;0.0022915340547422
0.236760438159462;0.000134198916343751;0.0015600624024961;4.1937161357422e-05;0.000134198916343751;0.00128327713753711;0.262132420780702;5.87120259003909e-05;0.000998104440306645;0.0221260463321759;0.00127488970526563;0.000830355794876956;0.000738094039890628;0;0.0106352641202422;0.00161038699612501;2.51622968144532e-05;0.000612282555818362;8.38743227148441e-05;0;0.00452921342660158;0.000268397832687501;6.70994581718753e-05;0.00611443812591213;0;0;0;0.0067770452753594;0.0144850955328536;0.00746481472162112;0.00251622968144532;0.0191485078757989;0.000150973780886719;0;0.00955328535722074;0.00228138157784376;0.0843440189220472;0.0429772029590861;0.0165735661684532;0.000184523509972657;0.000218073239058595;0.0580074815895862;0.00239880562964454;0;0.00115746565346485;0.00115746565346485;0.00185362253199805;0.00381628168352541;0.00935198698270511;0.00452921342660158;0;0.0237532081928438;0.0324509754583732;0.00600540150638284;0;0.0298089342928556;0.00278462751413282;0.0084461442973848;0.0176890946605606;0.000897455253048832;0.020968580678711;0.0097378088671934;0;0.00101487930484961;0.000167748645429688;0;0;0.00145941321523829;0.0024742925200879;0.00041937161357422;0.000956167278949223
0.00497773120251506;0;0;8.73286175879836e-05;0.000174657235175967;0.000261985852763951;0;0.321194655488604;0.00200855820452362;0.0225307833376998;0.010479434110558;0.00122260064623177;0.0596454458125928;0;0.0149331936075452;0;0.00916950484673828;0;0.000174657235175967;0;0.0100427910226181;0.000174657235175967;0.000611300323115885;0.00436643087939918;0;0;0.00192122958693564;0.021133525456292;0.0268972142170989;0.00864553314121038;0.00296917299799144;0.0293424155095625;0.000349314470351934;0;0.0220941402497598;0.00261985852763951;0.115710418304078;0.0420050650598201;0.0124006636974937;0;0.000960614793467819;0.010741419963322;0.0125753209326696;0;0.00270718714522749;0;0.00165924373417169;0.00882019037638634;0.0119640206095538;0.00227054405728757;0;0.0281198148633307;0.00925683346432626;0;0;0.00943149069950223;0.0887258754693913;0.00244520129246354;0.0132739498733735;0.000174657235175967;0.0298663872150904;0.0110907344336739;0;0;0;0;0;0;0.00515238843769103;0.00209588682211161;0.000523971705527901
0.000125078173858662;0.119136960600375;0;0;0;0;0;0;0.362789243277048;0.00731707317073171;0.00275171982489056;0.00181363352095059;0.0655409631019387;0;0.00662914321450907;0.0313320825515948;0.000375234521575985;0.00112570356472795;0;0;0.00475297060662914;0;0;0;0;0;0;0.0207629768605378;0.0195121951219512;0.0040650406504065;0.000500312695434647;0.0188242651657286;0.000187617260787992;0;0.0112570356472795;0.00594121325828643;0.0838023764853033;0.0512195121951219;0.0257661038148843;0;0.000500312695434647;0.0114446529080675;0.000125078173858662;0;0.000125078173858662;0;0.00275171982489056;0.00475297060662914;0.0115071919949969;0.0106941838649156;0;0.0263914946841776;0.0102564102564103;0.0133208255159475;0;0.00131332082551595;0.000938086303939963;0.0234521575984991;0.0107567229518449;0.000187617260787992;0.0140087554721701;0.00944340212632896;0;0;0;0;0;0;0.00100062539086929;0.00131332082551595;0.000187617260787992
0;0.00249387469373469;0;0;0.000175008750437522;0.000743787189359468;0;4.37521876093805e-05;0.00809415470773539;0.44985999299965;0.00472523626181309;0.00118130906545327;0.0182009100455023;0;0.0162320616030802;0;0;0.000700035001750087;0.00153132656632832;0;0.000350017500875044;0.000350017500875044;0;0.000743787189359468;0;4.37521876093805e-05;0;0.0253325166258313;0.0507962898144907;0.0262513125656283;0.00525026251312566;0.118349667483374;0;0;0.0115943297164858;0.00284389219460973;0.0580154007700385;0.0113318165908295;0.0310640532026601;0.000568778438921946;0.000612530626531327;0.00188134406720336;0.00131256562828141;0;0.00109380469023451;0;0.00332516625831292;0.00971298564928246;0.0094067203360168;0.00778788939446972;0;0.0192509625481274;0.0186384319215961;0.0145257262863143;0;0.00367518375918796;0.00315015750787539;0.0158820441022051;0.00870668533426671;0.000131256562828141;0.0208260413020651;0.00980049002450123;0;0;0;0;0;0;0.0020126006300315;0.00091879593979699;0.000481274063703185
