53922
5447
416
3219
1885
12948
180005
22072
27252
41467
18518
54509
155084
34684
73871
9220
32951
81007
38646
19245
123860
69884
88758
226717
367459
41049
48918
49897
100216
9932
10084
52658
61500
37237
198411
82099
252390
182714
98792
26484
26009
124379
46773
90308
42845
33314
66999
121543
150693
75896
31074
420646
160217
73317
92287
23622
28903
79443
35825
30786
100149
223929
32756
155981
209360
86232
31361
25775
38872
3859
52954
